BAIT	id	ms_uniprot_ac	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
EBOV_VP35	FU000395	Q86UE4		13	sp|Q86UE4|LYRIC_HUMAN	582	LYRIC_HUMAN	64020
EBOV_VP35	FU000395	Q8IX01		4	sp|Q8IX01|SUGP2_HUMAN	1082	SUGP2_HUMAN	119020
EBOV_VP35	FU000395	Q8TED0		12	sp|Q8TED0|UTP15_HUMAN	518	UTP15_HUMAN	56980
EBOV_VP35	FU000395	P17812		5	sp|P17812|PYRG1_HUMAN	591	PYRG1_HUMAN	65010
EBOV_VP35	FU000395	Q96AG4		6	sp|Q96AG4|LRC59_HUMAN	307	LRC59_HUMAN	33770
EBOV_VP35	FU000395	Q9UKD2		7	sp|Q9UKD2|MRT4_HUMAN	239	MRT4_HUMAN	26290
EBOV_VP35	FU000395	P17844		19	sp|P17844|DDX5_HUMAN	614	DDX5_HUMAN	67540
EBOV_VP35	FU000395	Q6P1X5		2	sp|Q6P1X5|TAF2_HUMAN	1199	TAF2_HUMAN	131890
EBOV_VP35	FU000395	P78346		2	sp|P78346|RPP30_HUMAN	268	RPP30_HUMAN	29480
EBOV_VP35	FU000395	Q07955		3	sp|Q07955|SRSF1_HUMAN	248	SRSF1_HUMAN	27280
EBOV_VP35	FU000395	Q6NTE8		1	sp|Q6NTE8|MRNIP_HUMAN	343	MRNIP_HUMAN	37730
EBOV_VP35	FU000395	P23528		8	sp|P23528|COF1_HUMAN	166	COF1_HUMAN	18260
EBOV_VP35	FU000395	Q9NZI8		42	sp|Q9NZI8|IF2B1_HUMAN	577	IF2B1_HUMAN	63470
EBOV_VP35	FU000395	Q71UM5		6	sp|Q71UM5|RS27L_HUMAN	84	RS27L_HUMAN	9240
EBOV_VP35	FU000395	Q96J01		1	sp|Q96J01|THOC3_HUMAN	351	THOC3_HUMAN	38610
EBOV_VP35	FU000395	P63244		5	sp|P63244|RACK1_HUMAN	317	RACK1_HUMAN	34870
EBOV_VP35	FU000395	O95721		1	sp|O95721|SNP29_HUMAN	258	SNP29_HUMAN	28380
EBOV_VP35	FU000395	O43734		1	sp|O43734|CIKS_HUMAN	574	CIKS_HUMAN	63140
EBOV_VP35	FU000395	P33316		5	sp|P33316|DUT_HUMAN	252	DUT_HUMAN	27720
EBOV_VP35	FU000395	Q9BQE3		5	sp|Q9BQE3|TBA1C_HUMAN	449	TBA1C_HUMAN	49390
EBOV_VP35	FU000395	P15531		2	sp|P15531|NDKA_HUMAN	152	NDKA_HUMAN	16720
EBOV_VP35	FU000395	Q96HS1		8	sp|Q96HS1|PGAM5_HUMAN	289	PGAM5_HUMAN	31790
EBOV_VP35	FU000395	P52272		71	sp|P52272|HNRPM_HUMAN	730	HNRPM_HUMAN	80300
EBOV_VP35	FU000395	Q9Y676		3	sp|Q9Y676|RT18B_HUMAN	258	RT18B_HUMAN	28380
EBOV_VP35	FU000395	Q9UHD1		1	sp|Q9UHD1|CHRD1_HUMAN	332	CHRD1_HUMAN	36520
EBOV_VP35	FU000395	Q9NWT1		3	sp|Q9NWT1|PK1IP_HUMAN	392	PK1IP_HUMAN	43120
EBOV_VP35	FU000395	O75683		4	sp|O75683|SURF6_HUMAN	361	SURF6_HUMAN	39710
EBOV_VP35	FU000395	Q96IZ7		3	sp|Q96IZ7|RSRC1_HUMAN	334	RSRC1_HUMAN	36740
EBOV_VP35	FU000395	Q9BSD7		11	sp|Q9BSD7|NTPCR_HUMAN	190	NTPCR_HUMAN	20900
EBOV_VP35	FU000395	P62847		16	sp|P62847|RS24_HUMAN	133	RS24_HUMAN	14630
EBOV_VP35	FU000395	P62244		18	sp|P62244|RS15A_HUMAN	130	RS15A_HUMAN	14300
EBOV_VP35	FU000395	P48651		4	sp|P48651|PTSS1_HUMAN	473	PTSS1_HUMAN	52030
EBOV_VP35	FU000395	Q9NX24		4	sp|Q9NX24|NHP2_HUMAN	153	NHP2_HUMAN	16830
EBOV_VP35	FU000395	Q5BKY9		6	sp|Q5BKY9|F133B_HUMAN	247	F133B_HUMAN	27170
EBOV_VP35	FU000395	P52907		1	sp|P52907|CAZA1_HUMAN	286	CAZA1_HUMAN	31460
EBOV_VP35	FU000395	Q5THR3		1	sp|Q5THR3|EFCB6_HUMAN	1501	EFCB6_HUMAN	165110
EBOV_VP35	FU000395	Q92552		3	sp|Q92552|RT27_HUMAN	414	RT27_HUMAN	45540
EBOV_VP35	FU000395	Q8IZQ5		4	sp|Q8IZQ5|SELH_HUMAN	122	SELH_HUMAN	13420
EBOV_VP35	FU000395	O00411		3	sp|O00411|RPOM_HUMAN	1230	RPOM_HUMAN	135300
EBOV_VP35	FU000395	Q9NPD3		2	sp|Q9NPD3|EXOS4_HUMAN	245	EXOS4_HUMAN	26950
EBOV_VP35	FU000395	P46776		14	sp|P46776|RL27A_HUMAN	148	RL27A_HUMAN	16280
EBOV_VP35	FU000395	Q14444		5	sp|Q14444|CAPR1_HUMAN	709	CAPR1_HUMAN	77990
EBOV_VP35	FU000395	Q9Y221		2	sp|Q9Y221|NIP7_HUMAN	180	NIP7_HUMAN	19800
EBOV_VP35	FU000395	P62753		22	sp|P62753|RS6_HUMAN	249	RS6_HUMAN	27390
EBOV_VP35	FU000395	Q9BUQ8		4	sp|Q9BUQ8|DDX23_HUMAN	820	DDX23_HUMAN	90200
EBOV_VP35	FU000395	Q15397		4	sp|Q15397|PUM3_HUMAN	648	PUM3_HUMAN	71280
EBOV_VP35	FU000395	Q13427		1	sp|Q13427|PPIG_HUMAN	754	PPIG_HUMAN	82940
EBOV_VP35	FU000395	P84101		2	sp|P84101|SERF2_HUMAN	59	SERF2_HUMAN	6490
EBOV_VP35	FU000395	Q96C36		4	sp|Q96C36|P5CR2_HUMAN	320	P5CR2_HUMAN	35200
EBOV_VP35	FU000395	Q9Y3U8		9	sp|Q9Y3U8|RL36_HUMAN	105	RL36_HUMAN	11550
EBOV_VP35	FU000395	P51116		7	sp|P51116|FXR2_HUMAN	673	FXR2_HUMAN	74030
EBOV_VP35	FU000395	Q14978		9	sp|Q14978|NOLC1_HUMAN	699	NOLC1_HUMAN	76890
EBOV_VP35	FU000395	P62241		33	sp|P62241|RS8_HUMAN	208	RS8_HUMAN	22880
EBOV_VP35	FU000395	P55769		14	sp|P55769|NH2L1_HUMAN	128	NH2L1_HUMAN	14080
EBOV_VP35	FU000395	Q9NX58		23	sp|Q9NX58|LYAR_HUMAN	379	LYAR_HUMAN	41690
EBOV_VP35	FU000395	Q5VTL8		15	sp|Q5VTL8|PR38B_HUMAN	546	PR38B_HUMAN	60060
EBOV_VP35	FU000395	Q66PJ3		4	sp|Q66PJ3|AR6P4_HUMAN	421	AR6P4_HUMAN	46310
EBOV_VP35	FU000395	P62701		25	sp|P62701|RS4X_HUMAN	263	RS4X_HUMAN	28930
EBOV_VP35	FU000395	Q96KR1		8	sp|Q96KR1|ZFR_HUMAN	1074	ZFR_HUMAN	118140
EBOV_VP35	FU000395	Q9P031		3	sp|Q9P031|TAP26_HUMAN	241	TAP26_HUMAN	26510
EBOV_VP35	FU000395	Q15181		2	sp|Q15181|IPYR_HUMAN	289	IPYR_HUMAN	31790
EBOV_VP35	FU000395	O95229		1	sp|O95229|ZWINT_HUMAN	277	ZWINT_HUMAN	30470
EBOV_VP35	FU000395	P40429		11	sp|P40429|RL13A_HUMAN	203	RL13A_HUMAN	22330
EBOV_VP35	FU000395	O75940		3	sp|O75940|SPF30_HUMAN	238	SPF30_HUMAN	26180
EBOV_VP35	FU000395	P05386		15	sp|P05386|RLA1_HUMAN	114	RLA1_HUMAN	12540
EBOV_VP35	FU000395	P50454		1	sp|P50454|SERPH_HUMAN	418	SERPH_HUMAN	45980
EBOV_VP35	FU000395	Q5SW79		2	sp|Q5SW79|CE170_HUMAN	1584	CE170_HUMAN	174240
EBOV_VP35	FU000395	Q96CT7		5	sp|Q96CT7|CC124_HUMAN	223	CC124_HUMAN	24530
EBOV_VP35	FU000395	Q9NUL3		1	sp|Q9NUL3|STAU2_HUMAN	570	STAU2_HUMAN	62700
EBOV_VP35	FU000395	Q9NW13		12	sp|Q9NW13|RBM28_HUMAN	759	RBM28_HUMAN	83490
EBOV_VP35	FU000395	Q07065		2	sp|Q07065|CKAP4_HUMAN	602	CKAP4_HUMAN	66220
EBOV_VP35	FU000395	Q9Y421		2	sp|Q9Y421|FA32A_HUMAN	112	FA32A_HUMAN	12320
EBOV_VP35	FU000395	Q9NR30		90	sp|Q9NR30|DDX21_HUMAN	783	DDX21_HUMAN	86130
EBOV_VP35	FU000395	Q13526		4	sp|Q13526|PIN1_HUMAN	163	PIN1_HUMAN	17930
EBOV_VP35	FU000395	Q9C0F1		7	sp|Q9C0F1|CEP44_HUMAN	390	CEP44_HUMAN	42900
EBOV_VP35	FU000395	O43252		1	sp|O43252|PAPS1_HUMAN	624	PAPS1_HUMAN	68640
EBOV_VP35	FU000395	Q96BH1		1	sp|Q96BH1|RNF25_HUMAN	459	RNF25_HUMAN	50490
EBOV_VP35	FU000395	Q8N9Q2		20	sp|Q8N9Q2|SR1IP_HUMAN	155	SR1IP_HUMAN	17050
EBOV_VP35	FU000395	O43290		2	sp|O43290|SNUT1_HUMAN	800	SNUT1_HUMAN	88000
EBOV_VP35	FU000395	P98175		3	sp|P98175|RBM10_HUMAN	930	RBM10_HUMAN	102300
EBOV_VP35	FU000395	Q16527		18	sp|Q16527|CSRP2_HUMAN	193	CSRP2_HUMAN	21230
EBOV_VP35	FU000395	P55081		5	sp|P55081|MFAP1_HUMAN	439	MFAP1_HUMAN	48290
EBOV_VP35	FU000395	P56270		8	sp|P56270|MAZ_HUMAN	477	MAZ_HUMAN	52470
EBOV_VP35	FU000395	P13010		1	sp|P13010|XRCC5_HUMAN	732	XRCC5_HUMAN	80520
EBOV_VP35	FU000395	P22626		8	sp|P22626|ROA2_HUMAN	353	ROA2_HUMAN	38830
EBOV_VP35	FU000395	P35226		1	sp|P35226|BMI1_HUMAN	326	BMI1_HUMAN	35860
EBOV_VP35	FU000395	Q8IZL8		2	sp|Q8IZL8|PELP1_HUMAN	1130	PELP1_HUMAN	124300
EBOV_VP35	FU000395	P49674		4	sp|P49674|KC1E_HUMAN	416	KC1E_HUMAN	45760
EBOV_VP35	FU000395	P07910		16	sp|P07910|HNRPC_HUMAN	306	HNRPC_HUMAN	33660
EBOV_VP35	FU000395	P46013		19	sp|P46013|KI67_HUMAN	3256	KI67_HUMAN	358160
EBOV_VP35	FU000395	Q6DKI1		4	sp|Q6DKI1|RL7L_HUMAN	246	RL7L_HUMAN	27060
EBOV_VP35	FU000395	Q9H857		5	sp|Q9H857|NT5D2_HUMAN	520	NT5D2_HUMAN	57200
EBOV_VP35	FU000395	Q14669		1	sp|Q14669|TRIPC_HUMAN	1992	TRIPC_HUMAN	219120
EBOV_VP35	FU000395	Q02978		3	sp|Q02978|M2OM_HUMAN	314	M2OM_HUMAN	34540
EBOV_VP35	FU000395	Q9GZR2		1	sp|Q9GZR2|REXO4_HUMAN	422	REXO4_HUMAN	46420
EBOV_VP35	FU000395	P62829		21	sp|P62829|RL23_HUMAN	140	RL23_HUMAN	15400
EBOV_VP35	FU000395	Q15417		5	sp|Q15417|CNN3_HUMAN	329	CNN3_HUMAN	36190
EBOV_VP35	FU000395	P21741		3	sp|P21741|MK_HUMAN	143	MK_HUMAN	15730
EBOV_VP35	FU000395	P04637		26	sp|P04637|P53_HUMAN	393	P53_HUMAN	43230
EBOV_VP35	FU000395	O43660		10	sp|O43660|PLRG1_HUMAN	514	PLRG1_HUMAN	56540
EBOV_VP35	FU000395	P22102		7	sp|P22102|PUR2_HUMAN	1010	PUR2_HUMAN	111100
EBOV_VP35	FU000395	O15042		57	sp|O15042|SR140_HUMAN	1029	SR140_HUMAN	113190
EBOV_VP35	FU000395	Q8NFW8		3	sp|Q8NFW8|NEUA_HUMAN	434	NEUA_HUMAN	47740
EBOV_VP35	FU000395	Q96GX5		2	sp|Q96GX5|GWL_HUMAN	879	GWL_HUMAN	96690
EBOV_VP35	FU000395	Q9NP64		22	sp|Q9NP64|NO40_HUMAN	241	NO40_HUMAN	26510
EBOV_VP35	FU000395	P54886		3	sp|P54886|P5CS_HUMAN	795	P5CS_HUMAN	87450
EBOV_VP35	FU000395	P48730		3	sp|P48730|KC1D_HUMAN	415	KC1D_HUMAN	45650
EBOV_VP35	FU000395	P43243		9	sp|P43243|MATR3_HUMAN	847	MATR3_HUMAN	93170
EBOV_VP35	FU000395	Q9P016		8	sp|Q9P016|THYN1_HUMAN	225	THYN1_HUMAN	24750
EBOV_VP35	FU000395	Q9BQ39		22	sp|Q9BQ39|DDX50_HUMAN	737	DDX50_HUMAN	81070
EBOV_VP35	FU000395	Q7Z5L9		13	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
EBOV_VP35	FU000395	O95336		3	sp|O95336|6PGL_HUMAN	258	6PGL_HUMAN	28380
EBOV_VP35	FU000395	P62942		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
EBOV_VP35	FU000395	P62805		19	sp|P62805|H4_HUMAN	103	H4_HUMAN	11330
EBOV_VP35	FU000395	Q8WVM8		1	sp|Q8WVM8|SCFD1_HUMAN	642	SCFD1_HUMAN	70620
EBOV_VP35	FU000395	Q14146		2	sp|Q14146|URB2_HUMAN	1524	URB2_HUMAN	167640
EBOV_VP35	FU000395	P27635		18	sp|P27635|RL10_HUMAN	214	RL10_HUMAN	23540
EBOV_VP35	FU000395	Q9BVJ6		3	sp|Q9BVJ6|UT14A_HUMAN	771	UT14A_HUMAN	84810
EBOV_VP35	FU000395	Q9Y3T9		10	sp|Q9Y3T9|NOC2L_HUMAN	749	NOC2L_HUMAN	82390
EBOV_VP35	FU000395	Q9Y4E5		1	sp|Q9Y4E5|ZN451_HUMAN	1061	ZN451_HUMAN	116710
EBOV_VP35	FU000395	Q70Z53		7	sp|Q70Z53|F10C1_HUMAN	315	F10C1_HUMAN	34650
EBOV_VP35	FU000395	P38646		34	sp|P38646|GRP75_HUMAN	679	GRP75_HUMAN	74690
EBOV_VP35	FU000395	Q8N9T8		12	sp|Q8N9T8|KRI1_HUMAN	703	KRI1_HUMAN	77330
EBOV_VP35	FU000395	P07437		10	sp|P07437|TBB5_HUMAN	444	TBB5_HUMAN	48840
EBOV_VP35	FU000395	P50990		1	sp|P50990|TCPQ_HUMAN	548	TCPQ_HUMAN	60280
EBOV_VP35	FU000395	Q9H7B2		5	sp|Q9H7B2|RPF2_HUMAN	306	RPF2_HUMAN	33660
EBOV_VP35	FU000395	Q9NY93		6	sp|Q9NY93|DDX56_HUMAN	547	DDX56_HUMAN	60170
EBOV_VP35	FU000395	Q8IYN2		5	sp|Q8IYN2|TCAL8_HUMAN	117	TCAL8_HUMAN	12870
EBOV_VP35	FU000395	Q9P270		1	sp|Q9P270|SLAI2_HUMAN	581	SLAI2_HUMAN	63910
EBOV_VP35	FU000395	E9PAV3		11	sp|E9PAV3|NACAM_HUMAN	2078	NACAM_HUMAN	228580
EBOV_VP35	FU000395	Q9NSD9		3	sp|Q9NSD9|SYFB_HUMAN	589	SYFB_HUMAN	64790
EBOV_VP35	FU000395	P43487		2	sp|P43487|RANG_HUMAN	201	RANG_HUMAN	22110
EBOV_VP35	FU000395	Q9BY42		4	sp|Q9BY42|RTF2_HUMAN	306	RTF2_HUMAN	33660
EBOV_VP35	FU000395	Q16775		3	sp|Q16775|GLO2_HUMAN	308	GLO2_HUMAN	33880
EBOV_VP35	FU000395	P35030		2	sp|P35030|TRY3_HUMAN	304	TRY3_HUMAN	33440
EBOV_VP35	FU000395	Q8IXB1		18	sp|Q8IXB1|DJC10_HUMAN	793	DJC10_HUMAN	87230
EBOV_VP35	FU000395	P07814		5	sp|P07814|SYEP_HUMAN	1512	SYEP_HUMAN	166320
EBOV_VP35	FU000395	P08865		17	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
EBOV_VP35	FU000395	Q6IQ49		2	sp|Q6IQ49|SDE2_HUMAN	451	SDE2_HUMAN	49610
EBOV_VP35	FU000395	Q13610		10	sp|Q13610|PWP1_HUMAN	501	PWP1_HUMAN	55110
EBOV_VP35	FU000395	P53618		2	sp|P53618|COPB_HUMAN	953	COPB_HUMAN	104830
EBOV_VP35	FU000395	Q9H773		1	sp|Q9H773|DCTP1_HUMAN	170	DCTP1_HUMAN	18700
EBOV_VP35	FU000395	Q15843		1	sp|Q15843|NEDD8_HUMAN	81	NEDD8_HUMAN	8910
EBOV_VP35	FU000395	P62841		17	sp|P62841|RS15_HUMAN	145	RS15_HUMAN	15950
EBOV_VP35	FU000395	O75150		6	sp|O75150|BRE1B_HUMAN	1001	BRE1B_HUMAN	110110
EBOV_VP35	FU000395	Q9NQW6		2	sp|Q9NQW6|ANLN_HUMAN	1124	ANLN_HUMAN	123640
EBOV_VP35	FU000395	Q9Y3C6		4	sp|Q9Y3C6|PPIL1_HUMAN	166	PPIL1_HUMAN	18260
EBOV_VP35	FU000395	P36578		53	sp|P36578|RL4_HUMAN	427	RL4_HUMAN	46970
EBOV_VP35	FU000395	Q9P0K7		1	sp|Q9P0K7|RAI14_HUMAN	980	RAI14_HUMAN	107800
EBOV_VP35	FU000395	Q07020		21	sp|Q07020|RL18_HUMAN	188	RL18_HUMAN	20680
EBOV_VP35	FU000395	P46779		17	sp|P46779|RL28_HUMAN	137	RL28_HUMAN	15070
EBOV_VP35	FU000395	P50914		10	sp|P50914|RL14_HUMAN	215	RL14_HUMAN	23650
EBOV_VP35	FU000395	Q96FJ2		5	sp|Q96FJ2|DYL2_HUMAN	89	DYL2_HUMAN	9790
EBOV_VP35	FU000395	P05141		9	sp|P05141|ADT2_HUMAN	298	ADT2_HUMAN	32780
EBOV_VP35	FU000395	P49761		1	sp|P49761|CLK3_HUMAN	638	CLK3_HUMAN	70180
EBOV_VP35	FU000395	Q96QR8		2	sp|Q96QR8|PURB_HUMAN	312	PURB_HUMAN	34320
EBOV_VP35	FU000395	Q99848		18	sp|Q99848|EBP2_HUMAN	306	EBP2_HUMAN	33660
EBOV_VP35	FU000395	P52815		1	sp|P52815|RM12_HUMAN	198	RM12_HUMAN	21780
EBOV_VP35	FU000395	Q8NEZ5		4	sp|Q8NEZ5|FBX22_HUMAN	403	FBX22_HUMAN	44330
EBOV_VP35	FU000395	P47914		8	sp|P47914|RL29_HUMAN	159	RL29_HUMAN	17490
EBOV_VP35	FU000395	Q13573		3	sp|Q13573|SNW1_HUMAN	536	SNW1_HUMAN	58960
EBOV_VP35	FU000395	O00170		7	sp|O00170|AIP_HUMAN	330	AIP_HUMAN	36300
EBOV_VP35	FU000395	P84098		19	sp|P84098|RL19_HUMAN	196	RL19_HUMAN	21560
EBOV_VP35	FU000395	Q9BVP2		16	sp|Q9BVP2|GNL3_HUMAN	549	GNL3_HUMAN	60390
EBOV_VP35	FU000395	Q7L2J0		7	sp|Q7L2J0|MEPCE_HUMAN	689	MEPCE_HUMAN	75790
EBOV_VP35	FU000395	Q07666		2	sp|Q07666|KHDR1_HUMAN	443	KHDR1_HUMAN	48730
EBOV_VP35	FU000395	Q14677		1	sp|Q14677|EPN4_HUMAN	625	EPN4_HUMAN	68750
EBOV_VP35	FU000395	Q9NS86		7	sp|Q9NS86|LANC2_HUMAN	450	LANC2_HUMAN	49500
EBOV_VP35	FU000395	Q9Y520		5	sp|Q9Y520|PRC2C_HUMAN	2896	PRC2C_HUMAN	318560
EBOV_VP35	FU000395	P05388		17	sp|P05388|RLA0_HUMAN	317	RLA0_HUMAN	34870
EBOV_VP35	FU000395	P04075		2	sp|P04075|ALDOA_HUMAN	364	ALDOA_HUMAN	40040
EBOV_VP35	FU000395	Q96T17		7	sp|Q96T17|MA7D2_HUMAN	732	MA7D2_HUMAN	80520
EBOV_VP35	FU000395	Q9Y3B4		4	sp|Q9Y3B4|SF3B6_HUMAN	125	SF3B6_HUMAN	13750
EBOV_VP35	FU000395	P20290		1	sp|P20290|BTF3_HUMAN	206	BTF3_HUMAN	22660
EBOV_VP35	FU000395	P53384		2	sp|P53384|NUBP1_HUMAN	320	NUBP1_HUMAN	35200
EBOV_VP35	FU000395	O95625		2	sp|O95625|ZBT11_HUMAN	1053	ZBT11_HUMAN	115830
EBOV_VP35	FU000395	P23921		1	sp|P23921|RIR1_HUMAN	792	RIR1_HUMAN	87120
EBOV_VP35	FU000395	P11498		162	sp|P11498|PYC_HUMAN	1178	PYC_HUMAN	129580
EBOV_VP35	FU000395	Q9UQ35		11	sp|Q9UQ35|SRRM2_HUMAN	2752	SRRM2_HUMAN	302720
EBOV_VP35	FU000395	P62987		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
EBOV_VP35	FU000395	Q9H501		1	sp|Q9H501|ESF1_HUMAN	851	ESF1_HUMAN	93610
EBOV_VP35	FU000395	O43347		1	sp|O43347|MSI1H_HUMAN	362	MSI1H_HUMAN	39820
EBOV_VP35	FU000395	Q5T3I0		25	sp|Q5T3I0|GPTC4_HUMAN	446	GPTC4_HUMAN	49060
EBOV_VP35	FU000395	Q06830		7	sp|Q06830|PRDX1_HUMAN	199	PRDX1_HUMAN	21890
EBOV_VP35	FU000395	Q8IYB5		2	sp|Q8IYB5|SMAP1_HUMAN	467	SMAP1_HUMAN	51370
EBOV_VP35	FU000395	Q5JTH9		19	sp|Q5JTH9|RRP12_HUMAN	1297	RRP12_HUMAN	142670
EBOV_VP35	FU000395	Q5T9A4		12	sp|Q5T9A4|ATD3B_HUMAN	648	ATD3B_HUMAN	71280
EBOV_VP35	FU000395	Q13310		6	sp|Q13310|PABP4_HUMAN	644	PABP4_HUMAN	70840
EBOV_VP35	FU000395	P30101		12	sp|P30101|PDIA3_HUMAN	505	PDIA3_HUMAN	55550
EBOV_VP35	FU000395	Q86UK7		3	sp|Q86UK7|ZN598_HUMAN	904	ZN598_HUMAN	99440
EBOV_VP35	FU000395	O60869		2	sp|O60869|EDF1_HUMAN	148	EDF1_HUMAN	16280
EBOV_VP35	FU000395	P78406		3	sp|P78406|RAE1L_HUMAN	368	RAE1L_HUMAN	40480
EBOV_VP35	FU000395	O43143		40	sp|O43143|DHX15_HUMAN	795	DHX15_HUMAN	87450
EBOV_VP35	FU000395	Q9Y2V2		2	sp|Q9Y2V2|CHSP1_HUMAN	147	CHSP1_HUMAN	16170
EBOV_VP35	FU000395	Q8IY81		10	sp|Q8IY81|SPB1_HUMAN	847	SPB1_HUMAN	93170
EBOV_VP35	FU000395	Q9NW64		2	sp|Q9NW64|RBM22_HUMAN	420	RBM22_HUMAN	46200
EBOV_VP35	FU000395	P51617		2	sp|P51617|IRAK1_HUMAN	712	IRAK1_HUMAN	78320
EBOV_VP35	FU000395	P12956		4	sp|P12956|XRCC6_HUMAN	609	XRCC6_HUMAN	66990
EBOV_VP35	FU000395	P42766		8	sp|P42766|RL35_HUMAN	123	RL35_HUMAN	13530
EBOV_VP35	FU000395	P56537		7	sp|P56537|IF6_HUMAN	245	IF6_HUMAN	26950
EBOV_VP35	FU000395	O14965		4	sp|O14965|AURKA_HUMAN	403	AURKA_HUMAN	44330
EBOV_VP35	FU000395	P18077		12	sp|P18077|RL35A_HUMAN	110	RL35A_HUMAN	12100
EBOV_VP35	FU000395	Q9UI43		7	sp|Q9UI43|MRM2_HUMAN	246	MRM2_HUMAN	27060
EBOV_VP35	FU000395	Q9NVP1		22	sp|Q9NVP1|DDX18_HUMAN	670	DDX18_HUMAN	73700
EBOV_VP35	FU000395	Q8NE71		10	sp|Q8NE71|ABCF1_HUMAN	845	ABCF1_HUMAN	92950
EBOV_VP35	FU000395	O43159		7	sp|O43159|RRP8_HUMAN	456	RRP8_HUMAN	50160
EBOV_VP35	FU000395	Q5T440		7	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
EBOV_VP35	FU000395	Q6PKG0		2	sp|Q6PKG0|LARP1_HUMAN	1096	LARP1_HUMAN	120560
EBOV_VP35	FU000395	Q6P2E9		10	sp|Q6P2E9|EDC4_HUMAN	1401	EDC4_HUMAN	154110
EBOV_VP35	FU000395	Q9BYC8		5	sp|Q9BYC8|RM32_HUMAN	188	RM32_HUMAN	20680
EBOV_VP35	FU000395	Q14807		5	sp|Q14807|KIF22_HUMAN	665	KIF22_HUMAN	73150
EBOV_VP35	FU000395	Q12906		25	sp|Q12906|ILF3_HUMAN	894	ILF3_HUMAN	98340
EBOV_VP35	FU000395	Q9BV38		3	sp|Q9BV38|WDR18_HUMAN	432	WDR18_HUMAN	47520
EBOV_VP35	FU000395	Q9P275		2	sp|Q9P275|UBP36_HUMAN	1121	UBP36_HUMAN	123310
EBOV_VP35	FU000395	Q13263		4	sp|Q13263|TIF1B_HUMAN	835	TIF1B_HUMAN	91850
EBOV_VP35	FU000395	Q14498		30	sp|Q14498|RBM39_HUMAN	530	RBM39_HUMAN	58300
EBOV_VP35	FU000395	P29372		11	sp|P29372|3MG_HUMAN	298	3MG_HUMAN	32780
EBOV_VP35	FU000395	O95295		12	sp|O95295|SNAPN_HUMAN	136	SNAPN_HUMAN	14960
EBOV_VP35	FU000395	P35659		10	sp|P35659|DEK_HUMAN	375	DEK_HUMAN	41250
EBOV_VP35	FU000395	Q9Y3C1		5	sp|Q9Y3C1|NOP16_HUMAN	178	NOP16_HUMAN	19580
EBOV_VP35	FU000395	Q96GA3		5	sp|Q96GA3|LTV1_HUMAN	475	LTV1_HUMAN	52250
EBOV_VP35	FU000395	P11021		35	sp|P11021|BIP_HUMAN	654	BIP_HUMAN	71940
EBOV_VP35	FU000395	Q13151		6	sp|Q13151|ROA0_HUMAN	305	ROA0_HUMAN	33550
EBOV_VP35	FU000395	P46782		27	sp|P46782|RS5_HUMAN	204	RS5_HUMAN	22440
EBOV_VP35	FU000395	P63173		31	sp|P63173|RL38_HUMAN	70	RL38_HUMAN	7700
EBOV_VP35	FU000395	A6NDG6		6	sp|A6NDG6|PGP_HUMAN	321	PGP_HUMAN	35310
EBOV_VP35	FU000395	Q6L8Q7		1	sp|Q6L8Q7|PDE12_HUMAN	609	PDE12_HUMAN	66990
EBOV_VP35	FU000395	P20155		2	sp|P20155|ISK2_HUMAN	84	ISK2_HUMAN	9240
EBOV_VP35	FU000395	O95793		20	sp|O95793|STAU1_HUMAN	577	STAU1_HUMAN	63470
EBOV_VP35	FU000395	Q9GZR7		2	sp|Q9GZR7|DDX24_HUMAN	859	DDX24_HUMAN	94490
EBOV_VP35	FU000395	Q9H6S0		46	sp|Q9H6S0|YTDC2_HUMAN	1430	YTDC2_HUMAN	157300
EBOV_VP35	FU000395	Q13823		1	sp|Q13823|NOG2_HUMAN	731	NOG2_HUMAN	80410
EBOV_VP35	FU000395	Q08209		1	sp|Q08209|PP2BA_HUMAN	521	PP2BA_HUMAN	57310
EBOV_VP35	FU000395	P16152		9	sp|P16152|CBR1_HUMAN	277	CBR1_HUMAN	30470
EBOV_VP35	FU000395	Q9Y3I0		3	sp|Q9Y3I0|RTCB_HUMAN	505	RTCB_HUMAN	55550
EBOV_VP35	FU000395	O43684		5	sp|O43684|BUB3_HUMAN	328	BUB3_HUMAN	36080
EBOV_VP35	FU000395	P60866		12	sp|P60866|RS20_HUMAN	119	RS20_HUMAN	13090
EBOV_VP35	FU000395	Q9HCC0		39	sp|Q9HCC0|MCCB_HUMAN	563	MCCB_HUMAN	61930
EBOV_VP35	FU000395	P31689		2	sp|P31689|DNJA1_HUMAN	397	DNJA1_HUMAN	43670
EBOV_VP35	FU000395	P49915		6	sp|P49915|GUAA_HUMAN	693	GUAA_HUMAN	76230
EBOV_VP35	FU000395	P99999		1	sp|P99999|CYC_HUMAN	105	CYC_HUMAN	11550
