id	ms_uniprot_ac	BAIT	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
FU000399	P51858	MARV_VP35		1	sp|P51858|HDGF_HUMAN	240	HDGF_HUMAN	26400
FU000399	P51970	MARV_VP35		2	sp|P51970|NDUA8_HUMAN	172	NDUA8_HUMAN	18920
FU000399	P51991	MARV_VP35		2	sp|P51991|ROA3_HUMAN	378	ROA3_HUMAN	41580
FU000399	P52272	MARV_VP35		77	sp|P52272|HNRPM_HUMAN	730	HNRPM_HUMAN	80300
FU000399	P52434	MARV_VP35		2	sp|P52434|RPAB3_HUMAN	150	RPAB3_HUMAN	16500
FU000399	P52597	MARV_VP35		10	sp|P52597|HNRPF_HUMAN	415	HNRPF_HUMAN	45650
FU000399	P52907	MARV_VP35		4	sp|P52907|CAZA1_HUMAN	286	CAZA1_HUMAN	31460
FU000399	P53350	MARV_VP35		2	sp|P53350|PLK1_HUMAN	603	PLK1_HUMAN	66330
FU000399	P53597	MARV_VP35		1	sp|P53597|SUCA_HUMAN	346	SUCA_HUMAN	38060
FU000399	P53999	MARV_VP35		21	sp|P53999|TCP4_HUMAN	127	TCP4_HUMAN	13970
FU000399	P54132	MARV_VP35		1	sp|P54132|BLM_HUMAN	1417	BLM_HUMAN	155870
FU000399	P54136	MARV_VP35		1	sp|P54136|SYRC_HUMAN	660	SYRC_HUMAN	72600
FU000399	P54886	MARV_VP35		2	sp|P54886|P5CS_HUMAN	795	P5CS_HUMAN	87450
FU000399	P55081	MARV_VP35		4	sp|P55081|MFAP1_HUMAN	439	MFAP1_HUMAN	48290
FU000399	P55265	MARV_VP35		8	sp|P55265|DSRAD_HUMAN	1226	DSRAD_HUMAN	134860
FU000399	P55769	MARV_VP35		5	sp|P55769|NH2L1_HUMAN	128	NH2L1_HUMAN	14080
FU000399	P55795	MARV_VP35		1	sp|P55795|HNRH2_HUMAN	449	HNRH2_HUMAN	49390
FU000399	P56182	MARV_VP35		4	sp|P56182|RRP1_HUMAN	461	RRP1_HUMAN	50710
FU000399	P56270	MARV_VP35		5	sp|P56270|MAZ_HUMAN	477	MAZ_HUMAN	52470
FU000399	P56537	MARV_VP35		6	sp|P56537|IF6_HUMAN	245	IF6_HUMAN	26950
FU000399	P60866	MARV_VP35		14	sp|P60866|RS20_HUMAN	119	RS20_HUMAN	13090
FU000399	P61247	MARV_VP35		47	sp|P61247|RS3A_HUMAN	264	RS3A_HUMAN	29040
FU000399	P61254	MARV_VP35		8	sp|P61254|RL26_HUMAN	145	RL26_HUMAN	15950
FU000399	P61313	MARV_VP35		30	sp|P61313|RL15_HUMAN	204	RL15_HUMAN	22440
FU000399	P61353	MARV_VP35		16	sp|P61353|RL27_HUMAN	136	RL27_HUMAN	14960
FU000399	P61513	MARV_VP35		16	sp|P61513|RL37A_HUMAN	92	RL37A_HUMAN	10120
FU000399	P61978	MARV_VP35		16	sp|P61978|HNRPK_HUMAN	463	HNRPK_HUMAN	50930
FU000399	P62081	MARV_VP35		9	sp|P62081|RS7_HUMAN	194	RS7_HUMAN	21340
FU000399	P62241	MARV_VP35		34	sp|P62241|RS8_HUMAN	208	RS8_HUMAN	22880
FU000399	P62244	MARV_VP35		14	sp|P62244|RS15A_HUMAN	130	RS15A_HUMAN	14300
FU000399	P62249	MARV_VP35		22	sp|P62249|RS16_HUMAN	146	RS16_HUMAN	16060
FU000399	P62258	MARV_VP35		1	sp|P62258|1433E_HUMAN	255	1433E_HUMAN	28050
FU000399	P62263	MARV_VP35		20	sp|P62263|RS14_HUMAN	151	RS14_HUMAN	16610
FU000399	P62266	MARV_VP35		16	sp|P62266|RS23_HUMAN	143	RS23_HUMAN	15730
FU000399	P62269	MARV_VP35		18	sp|P62269|RS18_HUMAN	152	RS18_HUMAN	16720
FU000399	P62273	MARV_VP35		2	sp|P62273|RS29_HUMAN	56	RS29_HUMAN	6160
FU000399	P62277	MARV_VP35		14	sp|P62277|RS13_HUMAN	151	RS13_HUMAN	16610
FU000399	P62280	MARV_VP35		18	sp|P62280|RS11_HUMAN	158	RS11_HUMAN	17380
FU000399	P62306	MARV_VP35		4	sp|P62306|RUXF_HUMAN	86	RUXF_HUMAN	9460
FU000399	P62316	MARV_VP35		3	sp|P62316|SMD2_HUMAN	118	SMD2_HUMAN	12980
FU000399	P62318	MARV_VP35		1	sp|P62318|SMD3_HUMAN	126	SMD3_HUMAN	13860
FU000399	P62424	MARV_VP35		56	sp|P62424|RL7A_HUMAN	266	RL7A_HUMAN	29260
FU000399	P62633	MARV_VP35		27	sp|P62633|CNBP_HUMAN	177	CNBP_HUMAN	19470
FU000399	P62701	MARV_VP35		18	sp|P62701|RS4X_HUMAN	263	RS4X_HUMAN	28930
FU000399	P62750	MARV_VP35		27	sp|P62750|RL23A_HUMAN	156	RL23A_HUMAN	17160
FU000399	P62753	MARV_VP35		20	sp|P62753|RS6_HUMAN	249	RS6_HUMAN	27390
FU000399	P62805	MARV_VP35		17	sp|P62805|H4_HUMAN	103	H4_HUMAN	11330
FU000399	P62826	MARV_VP35		6	sp|P62826|RAN_HUMAN	216	RAN_HUMAN	23760
FU000399	P62829	MARV_VP35		14	sp|P62829|RL23_HUMAN	140	RL23_HUMAN	15400
FU000399	P62841	MARV_VP35		12	sp|P62841|RS15_HUMAN	145	RS15_HUMAN	15950
FU000399	P62847	MARV_VP35		12	sp|P62847|RS24_HUMAN	133	RS24_HUMAN	14630
FU000399	P62851	MARV_VP35		9	sp|P62851|RS25_HUMAN	125	RS25_HUMAN	13750
FU000399	P62854	MARV_VP35		2	sp|P62854|RS26_HUMAN	115	RS26_HUMAN	12650
FU000399	P62857	MARV_VP35		7	sp|P62857|RS28_HUMAN	69	RS28_HUMAN	7590
FU000399	P62861	MARV_VP35		5	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
FU000399	P62888	MARV_VP35		30	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
FU000399	P62899	MARV_VP35		10	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
FU000399	P62906	MARV_VP35		46	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
FU000399	P62910	MARV_VP35		19	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
FU000399	P62913	MARV_VP35		21	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
FU000399	P62917	MARV_VP35		29	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
FU000399	P62937	MARV_VP35		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
FU000399	P62942	MARV_VP35		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
FU000399	P62979	MARV_VP35		10	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
FU000399	P62987	MARV_VP35		9	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
FU000399	P63167	MARV_VP35		15	sp|P63167|DYL1_HUMAN	89	DYL1_HUMAN	9790
FU000399	P63173	MARV_VP35		27	sp|P63173|RL38_HUMAN	70	RL38_HUMAN	7700
FU000399	P63208	MARV_VP35		1	sp|P63208|SKP1_HUMAN	163	SKP1_HUMAN	17930
FU000399	P63220	MARV_VP35		7	sp|P63220|RS21_HUMAN	83	RS21_HUMAN	9130
FU000399	P63244	MARV_VP35		4	sp|P63244|RACK1_HUMAN	317	RACK1_HUMAN	34870
FU000399	P67809	MARV_VP35		22	sp|P67809|YBOX1_HUMAN	324	YBOX1_HUMAN	35640
FU000399	P68036	MARV_VP35		2	sp|P68036|UB2L3_HUMAN	154	UB2L3_HUMAN	16940
FU000399	P68104	MARV_VP35		3	sp|P68104|EF1A1_HUMAN	462	EF1A1_HUMAN	50820
FU000399	P68371	MARV_VP35		1	sp|P68371|TBB4B_HUMAN	445	TBB4B_HUMAN	48950
FU000399	P78316	MARV_VP35		1	sp|P78316|NOP14_HUMAN	857	NOP14_HUMAN	94270
FU000399	P78346	MARV_VP35		1	sp|P78346|RPP30_HUMAN	268	RPP30_HUMAN	29480
FU000399	P78362	MARV_VP35		1	sp|P78362|SRPK2_HUMAN	688	SRPK2_HUMAN	75680
FU000399	P78406	MARV_VP35		1	sp|P78406|RAE1L_HUMAN	368	RAE1L_HUMAN	40480
FU000399	P78549	MARV_VP35		2	sp|P78549|NTH_HUMAN	312	NTH_HUMAN	34320
FU000399	P82650	MARV_VP35		2	sp|P82650|RT22_HUMAN	360	RT22_HUMAN	39600
FU000399	P82663	MARV_VP35		2	sp|P82663|RT25_HUMAN	173	RT25_HUMAN	19030
FU000399	P83731	MARV_VP35		18	sp|P83731|RL24_HUMAN	157	RL24_HUMAN	17270
FU000399	P83881	MARV_VP35		5	sp|P83881|RL36A_HUMAN	106	RL36A_HUMAN	11660
FU000399	P84090	MARV_VP35		8	sp|P84090|ERH_HUMAN	104	ERH_HUMAN	11440
FU000399	P84098	MARV_VP35		21	sp|P84098|RL19_HUMAN	196	RL19_HUMAN	21560
FU000399	P84101	MARV_VP35		2	sp|P84101|SERF2_HUMAN	59	SERF2_HUMAN	6490
FU000399	P84103	MARV_VP35		21	sp|P84103|SRSF3_HUMAN	164	SRSF3_HUMAN	18040
FU000399	P98175	MARV_VP35		1	sp|P98175|RBM10_HUMAN	930	RBM10_HUMAN	102300
FU000399	Q00325	MARV_VP35		2	sp|Q00325|MPCP_HUMAN	362	MPCP_HUMAN	39820
FU000399	Q01105	MARV_VP35		3	sp|Q01105|SET_HUMAN	290	SET_HUMAN	31900
FU000399	Q01130	MARV_VP35		3	sp|Q01130|SRSF2_HUMAN	221	SRSF2_HUMAN	24310
FU000399	Q01780	MARV_VP35		17	sp|Q01780|EXOSX_HUMAN	885	EXOSX_HUMAN	97350
FU000399	Q01813	MARV_VP35		1	sp|Q01813|PFKAP_HUMAN	784	PFKAP_HUMAN	86240
FU000399	Q01844	MARV_VP35		5	sp|Q01844|EWS_HUMAN	656	EWS_HUMAN	72160
FU000399	Q02543	MARV_VP35		30	sp|Q02543|RL18A_HUMAN	176	RL18A_HUMAN	19360
FU000399	Q02878	MARV_VP35		31	sp|Q02878|RL6_HUMAN	288	RL6_HUMAN	31680
FU000399	Q02978	MARV_VP35		1	sp|Q02978|M2OM_HUMAN	314	M2OM_HUMAN	34540
FU000399	Q03701	MARV_VP35		26	sp|Q03701|CEBPZ_HUMAN	1054	CEBPZ_HUMAN	115940
FU000399	Q06124	MARV_VP35		1	sp|Q06124|PTN11_HUMAN	597	PTN11_HUMAN	65670
FU000399	Q06265	MARV_VP35		7	sp|Q06265|EXOS9_HUMAN	439	EXOS9_HUMAN	48290
FU000399	Q06787	MARV_VP35		7	sp|Q06787|FMR1_HUMAN	632	FMR1_HUMAN	69520
FU000399	Q06830	MARV_VP35		7	sp|Q06830|PRDX1_HUMAN	199	PRDX1_HUMAN	21890
FU000399	Q07020	MARV_VP35		23	sp|Q07020|RL18_HUMAN	188	RL18_HUMAN	20680
FU000399	Q07021	MARV_VP35		2	sp|Q07021|C1QBP_HUMAN	282	C1QBP_HUMAN	31020
FU000399	Q07065	MARV_VP35		1	sp|Q07065|CKAP4_HUMAN	602	CKAP4_HUMAN	66220
FU000399	Q07666	MARV_VP35		1	sp|Q07666|KHDR1_HUMAN	443	KHDR1_HUMAN	48730
FU000399	Q07955	MARV_VP35		2	sp|Q07955|SRSF1_HUMAN	248	SRSF1_HUMAN	27280
FU000399	Q08170	MARV_VP35		2	sp|Q08170|SRSF4_HUMAN	494	SRSF4_HUMAN	54340
FU000399	Q08211	MARV_VP35		4	sp|Q08211|DHX9_HUMAN	1270	DHX9_HUMAN	139700
FU000399	Q12788	MARV_VP35		6	sp|Q12788|TBL3_HUMAN	808	TBL3_HUMAN	88880
FU000399	Q12834	MARV_VP35		2	sp|Q12834|CDC20_HUMAN	499	CDC20_HUMAN	54890
FU000399	Q12905	MARV_VP35		10	sp|Q12905|ILF2_HUMAN	390	ILF2_HUMAN	42900
FU000399	Q12906	MARV_VP35		21	sp|Q12906|ILF3_HUMAN	894	ILF3_HUMAN	98340
FU000399	Q13085	MARV_VP35		203	sp|Q13085|ACACA_HUMAN	2346	ACACA_HUMAN	258060
FU000399	Q13151	MARV_VP35		3	sp|Q13151|ROA0_HUMAN	305	ROA0_HUMAN	33550
FU000399	Q13206	MARV_VP35		6	sp|Q13206|DDX10_HUMAN	875	DDX10_HUMAN	96250
FU000399	Q13263	MARV_VP35		3	sp|Q13263|TIF1B_HUMAN	835	TIF1B_HUMAN	91850
FU000399	Q13310	MARV_VP35		1	sp|Q13310|PABP4_HUMAN	644	PABP4_HUMAN	70840
FU000399	Q13428	MARV_VP35		4	sp|Q13428|TCOF_HUMAN	1488	TCOF_HUMAN	163680
FU000399	Q13435	MARV_VP35		9	sp|Q13435|SF3B2_HUMAN	895	SF3B2_HUMAN	98450
FU000399	Q13442	MARV_VP35		3	sp|Q13442|HAP28_HUMAN	181	HAP28_HUMAN	19910
FU000399	Q13523	MARV_VP35		1	sp|Q13523|PRP4B_HUMAN	1007	PRP4B_HUMAN	110770
FU000399	Q13526	MARV_VP35		7	sp|Q13526|PIN1_HUMAN	163	PIN1_HUMAN	17930
FU000399	Q13541	MARV_VP35		4	sp|Q13541|4EBP1_HUMAN	118	4EBP1_HUMAN	12980
FU000399	Q13542	MARV_VP35		2	sp|Q13542|4EBP2_HUMAN	120	4EBP2_HUMAN	13200
FU000399	Q13572	MARV_VP35		1	sp|Q13572|ITPK1_HUMAN	414	ITPK1_HUMAN	45540
FU000399	Q13610	MARV_VP35		7	sp|Q13610|PWP1_HUMAN	501	PWP1_HUMAN	55110
FU000399	Q13642	MARV_VP35		6	sp|Q13642|FHL1_HUMAN	323	FHL1_HUMAN	35530
FU000399	Q13823	MARV_VP35		2	sp|Q13823|NOG2_HUMAN	731	NOG2_HUMAN	80410
FU000399	Q13868	MARV_VP35		4	sp|Q13868|EXOS2_HUMAN	293	EXOS2_HUMAN	32230
FU000399	Q13895	MARV_VP35		1	sp|Q13895|BYST_HUMAN	437	BYST_HUMAN	48070
FU000399	Q14061	MARV_VP35		4	sp|Q14061|COX17_HUMAN	63	COX17_HUMAN	6930
FU000399	Q14146	MARV_VP35		2	sp|Q14146|URB2_HUMAN	1524	URB2_HUMAN	167640
FU000399	Q14241	MARV_VP35		1	sp|Q14241|ELOA1_HUMAN	798	ELOA1_HUMAN	87780
FU000399	Q14247	MARV_VP35		8	sp|Q14247|SRC8_HUMAN	550	SRC8_HUMAN	60500
FU000399	Q14257	MARV_VP35		2	sp|Q14257|RCN2_HUMAN	317	RCN2_HUMAN	34870
FU000399	Q14331	MARV_VP35		7	sp|Q14331|FRG1_HUMAN	258	FRG1_HUMAN	28380
FU000399	Q14444	MARV_VP35		1	sp|Q14444|CAPR1_HUMAN	709	CAPR1_HUMAN	77990
FU000399	Q14498	MARV_VP35		37	sp|Q14498|RBM39_HUMAN	530	RBM39_HUMAN	58300
FU000399	Q14684	MARV_VP35		43	sp|Q14684|RRP1B_HUMAN	758	RRP1B_HUMAN	83380
FU000399	Q14690	MARV_VP35		45	sp|Q14690|RRP5_HUMAN	1871	RRP5_HUMAN	205810
FU000399	Q14807	MARV_VP35		2	sp|Q14807|KIF22_HUMAN	665	KIF22_HUMAN	73150
FU000399	Q14978	MARV_VP35		12	sp|Q14978|NOLC1_HUMAN	699	NOLC1_HUMAN	76890
FU000399	Q14980	MARV_VP35		4	sp|Q14980|NUMA1_HUMAN	2115	NUMA1_HUMAN	232650
FU000399	Q15024	MARV_VP35		4	sp|Q15024|EXOS7_HUMAN	291	EXOS7_HUMAN	32010
FU000399	Q15029	MARV_VP35		7	sp|Q15029|U5S1_HUMAN	972	U5S1_HUMAN	106920
FU000399	Q15050	MARV_VP35		5	sp|Q15050|RRS1_HUMAN	365	RRS1_HUMAN	40150
FU000399	Q15084	MARV_VP35		2	sp|Q15084|PDIA6_HUMAN	440	PDIA6_HUMAN	48400
FU000399	Q15181	MARV_VP35		1	sp|Q15181|IPYR_HUMAN	289	IPYR_HUMAN	31790
FU000399	Q15233	MARV_VP35		3	sp|Q15233|NONO_HUMAN	471	NONO_HUMAN	51810
FU000399	Q15287	MARV_VP35		2	sp|Q15287|RNPS1_HUMAN	305	RNPS1_HUMAN	33550
FU000399	Q15365	MARV_VP35		17	sp|Q15365|PCBP1_HUMAN	356	PCBP1_HUMAN	39160
FU000399	Q15366	MARV_VP35		7	sp|Q15366|PCBP2_HUMAN	365	PCBP2_HUMAN	40150
FU000399	Q15369	MARV_VP35		2	sp|Q15369|ELOC_HUMAN	112	ELOC_HUMAN	12320
FU000399	Q15393	MARV_VP35		14	sp|Q15393|SF3B3_HUMAN	1217	SF3B3_HUMAN	133870
FU000399	Q15397	MARV_VP35		8	sp|Q15397|PUM3_HUMAN	648	PUM3_HUMAN	71280
FU000399	Q15417	MARV_VP35		9	sp|Q15417|CNN3_HUMAN	329	CNN3_HUMAN	36190
FU000399	Q15427	MARV_VP35		2	sp|Q15427|SF3B4_HUMAN	424	SF3B4_HUMAN	46640
FU000399	Q15464	MARV_VP35		3	sp|Q15464|SHB_HUMAN	509	SHB_HUMAN	55990
FU000399	Q15633	MARV_VP35		3	sp|Q15633|TRBP2_HUMAN	366	TRBP2_HUMAN	40260
FU000399	Q15637	MARV_VP35		20	sp|Q15637|SF01_HUMAN	639	SF01_HUMAN	70290
FU000399	Q15654	MARV_VP35		3	sp|Q15654|TRIP6_HUMAN	476	TRIP6_HUMAN	52360
FU000399	Q15843	MARV_VP35		2	sp|Q15843|NEDD8_HUMAN	81	NEDD8_HUMAN	8910
FU000399	Q16527	MARV_VP35		22	sp|Q16527|CSRP2_HUMAN	193	CSRP2_HUMAN	21230
FU000399	Q16629	MARV_VP35		2	sp|Q16629|SRSF7_HUMAN	238	SRSF7_HUMAN	26180
FU000399	Q16630	MARV_VP35		5	sp|Q16630|CPSF6_HUMAN	551	CPSF6_HUMAN	60610
FU000399	Q16775	MARV_VP35		2	sp|Q16775|GLO2_HUMAN	308	GLO2_HUMAN	33880
FU000399	Q1ED39	MARV_VP35		9	sp|Q1ED39|KNOP1_HUMAN	458	KNOP1_HUMAN	50380
FU000399	Q2NL82	MARV_VP35		1	sp|Q2NL82|TSR1_HUMAN	804	TSR1_HUMAN	88440
FU000399	Q2TBE0	MARV_VP35		3	sp|Q2TBE0|C19L2_HUMAN	894	C19L2_HUMAN	98340
FU000399	Q32NC0	MARV_VP35		2	sp|Q32NC0|CR021_HUMAN	220	CR021_HUMAN	24200
FU000399	Q3MHD2	MARV_VP35		1	sp|Q3MHD2|LSM12_HUMAN	195	LSM12_HUMAN	21450
FU000399	Q3ZCM7	MARV_VP35		4	sp|Q3ZCM7|TBB8_HUMAN	444	TBB8_HUMAN	48840
FU000399	Q49A26	MARV_VP35		10	sp|Q49A26|GLYR1_HUMAN	553	GLYR1_HUMAN	60830
FU000399	Q4G0J3	MARV_VP35		4	sp|Q4G0J3|LARP7_HUMAN	582	LARP7_HUMAN	64020
FU000399	Q5BKY9	MARV_VP35		3	sp|Q5BKY9|F133B_HUMAN	247	F133B_HUMAN	27170
FU000399	Q5BKZ1	MARV_VP35		2	sp|Q5BKZ1|ZN326_HUMAN	582	ZN326_HUMAN	64020
FU000399	Q5C9Z4	MARV_VP35		5	sp|Q5C9Z4|NOM1_HUMAN	860	NOM1_HUMAN	94600
FU000399	Q5JTH9	MARV_VP35		11	sp|Q5JTH9|RRP12_HUMAN	1297	RRP12_HUMAN	142670
FU000399	Q5RKV6	MARV_VP35		3	sp|Q5RKV6|EXOS6_HUMAN	272	EXOS6_HUMAN	29920
FU000399	Q5SQI0	MARV_VP35		1	sp|Q5SQI0|ATAT_HUMAN	421	ATAT_HUMAN	46310
FU000399	Q5SSJ5	MARV_VP35		8	sp|Q5SSJ5|HP1B3_HUMAN	553	HP1B3_HUMAN	60830
FU000399	Q5T3I0	MARV_VP35		16	sp|Q5T3I0|GPTC4_HUMAN	446	GPTC4_HUMAN	49060
FU000399	Q5T440	MARV_VP35		9	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
FU000399	Q5TAX3	MARV_VP35		1	sp|Q5TAX3|TUT4_HUMAN	1644	TUT4_HUMAN	180840
FU000399	Q5VTB9	MARV_VP35		6	sp|Q5VTB9|RN220_HUMAN	566	RN220_HUMAN	62260
FU000399	Q5VTL8	MARV_VP35		21	sp|Q5VTL8|PR38B_HUMAN	546	PR38B_HUMAN	60060
FU000399	Q66PJ3	MARV_VP35		2	sp|Q66PJ3|AR6P4_HUMAN	421	AR6P4_HUMAN	46310
FU000399	Q6DKI1	MARV_VP35		2	sp|Q6DKI1|RL7L_HUMAN	246	RL7L_HUMAN	27060
FU000399	Q6FI81	MARV_VP35		4	sp|Q6FI81|CPIN1_HUMAN	312	CPIN1_HUMAN	34320
FU000399	Q6GMV1	MARV_VP35		1	sp|Q6GMV1|ALG1L_HUMAN	187	ALG1L_HUMAN	20570
FU000399	Q6IQ49	MARV_VP35		1	sp|Q6IQ49|SDE2_HUMAN	451	SDE2_HUMAN	49610
FU000399	Q6KC79	MARV_VP35		1	sp|Q6KC79|NIPBL_HUMAN	2804	NIPBL_HUMAN	308440
FU000399	Q6NTE8	MARV_VP35		1	sp|Q6NTE8|MRNIP_HUMAN	343	MRNIP_HUMAN	37730
FU000399	Q6NW34	MARV_VP35		3	sp|Q6NW34|NEPRO_HUMAN	567	NEPRO_HUMAN	62370
FU000399	Q6P087	MARV_VP35		2	sp|Q6P087|RUSD3_HUMAN	351	RUSD3_HUMAN	38610
FU000399	Q6P1L8	MARV_VP35		9	sp|Q6P1L8|RM14_HUMAN	145	RM14_HUMAN	15950
FU000399	Q6P1X5	MARV_VP35		2	sp|Q6P1X5|TAF2_HUMAN	1199	TAF2_HUMAN	131890
FU000399	Q6P2Q9	MARV_VP35		6	sp|Q6P2Q9|PRP8_HUMAN	2335	PRP8_HUMAN	256850
FU000399	Q6P5R6	MARV_VP35		3	sp|Q6P5R6|RL22L_HUMAN	122	RL22L_HUMAN	13420
FU000399	Q6PK04	MARV_VP35		6	sp|Q6PK04|CC137_HUMAN	289	CC137_HUMAN	31790
FU000399	Q6PKG0	MARV_VP35		11	sp|Q6PKG0|LARP1_HUMAN	1096	LARP1_HUMAN	120560
FU000399	Q6UN15	MARV_VP35		1	sp|Q6UN15|FIP1_HUMAN	594	FIP1_HUMAN	65340
FU000399	Q6ZN17	MARV_VP35		3	sp|Q6ZN17|LN28B_HUMAN	250	LN28B_HUMAN	27500
FU000399	Q6ZUT1	MARV_VP35		1	sp|Q6ZUT1|NKAP1_HUMAN	292	NKAP1_HUMAN	32120
FU000399	Q70Z53	MARV_VP35		7	sp|Q70Z53|F10C1_HUMAN	315	F10C1_HUMAN	34650
FU000399	Q71UM5	MARV_VP35		5	sp|Q71UM5|RS27L_HUMAN	84	RS27L_HUMAN	9240
FU000399	Q7L014	MARV_VP35		7	sp|Q7L014|DDX46_HUMAN	1031	DDX46_HUMAN	113410
FU000399	Q7L2E3	MARV_VP35		25	sp|Q7L2E3|DHX30_HUMAN	1194	DHX30_HUMAN	131340
FU000399	Q7L3T8	MARV_VP35		1	sp|Q7L3T8|SYPM_HUMAN	475	SYPM_HUMAN	52250
FU000399	Q7L4I2	MARV_VP35		16	sp|Q7L4I2|RSRC2_HUMAN	434	RSRC2_HUMAN	47740
FU000399	Q7RTV0	MARV_VP35		4	sp|Q7RTV0|PHF5A_HUMAN	110	PHF5A_HUMAN	12100
FU000399	Q7Z2T5	MARV_VP35		7	sp|Q7Z2T5|TRM1L_HUMAN	733	TRM1L_HUMAN	80630
FU000399	Q7Z2W4	MARV_VP35		32	sp|Q7Z2W4|ZCCHV_HUMAN	902	ZCCHV_HUMAN	99220
FU000399	Q7Z417	MARV_VP35		2	sp|Q7Z417|NUFP2_HUMAN	695	NUFP2_HUMAN	76450
FU000399	Q7Z5L9	MARV_VP35		12	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
FU000399	Q7Z7K0	MARV_VP35		2	sp|Q7Z7K0|COXM1_HUMAN	106	COXM1_HUMAN	11660
FU000399	Q7Z7K6	MARV_VP35		6	sp|Q7Z7K6|CENPV_HUMAN	275	CENPV_HUMAN	30250
FU000399	Q86U90	MARV_VP35		6	sp|Q86U90|YRDC_HUMAN	279	YRDC_HUMAN	30690
FU000399	Q86UK7	MARV_VP35		2	sp|Q86UK7|ZN598_HUMAN	904	ZN598_HUMAN	99440
FU000399	Q86V81	MARV_VP35		2	sp|Q86V81|THOC4_HUMAN	257	THOC4_HUMAN	28270
FU000399	Q8IWQ3	MARV_VP35		3	sp|Q8IWQ3|BRSK2_HUMAN	736	BRSK2_HUMAN	80960
FU000399	Q8IWS0	MARV_VP35		19	sp|Q8IWS0|PHF6_HUMAN	365	PHF6_HUMAN	40150
FU000399	Q8IWX8	MARV_VP35		31	sp|Q8IWX8|CHERP_HUMAN	916	CHERP_HUMAN	100760
FU000399	Q8IWZ3	MARV_VP35		2	sp|Q8IWZ3|ANKH1_HUMAN	2542	ANKH1_HUMAN	279620
FU000399	Q8IX01	MARV_VP35		3	sp|Q8IX01|SUGP2_HUMAN	1082	SUGP2_HUMAN	119020
FU000399	Q8IXB1	MARV_VP35		18	sp|Q8IXB1|DJC10_HUMAN	793	DJC10_HUMAN	87230
FU000399	Q8IY81	MARV_VP35		13	sp|Q8IY81|SPB1_HUMAN	847	SPB1_HUMAN	93170
FU000399	Q8IYB3	MARV_VP35		4	sp|Q8IYB3|SRRM1_HUMAN	904	SRRM1_HUMAN	99440
FU000399	Q8IYB5	MARV_VP35		1	sp|Q8IYB5|SMAP1_HUMAN	467	SMAP1_HUMAN	51370
FU000399	Q8IYN2	MARV_VP35		1	sp|Q8IYN2|TCAL8_HUMAN	117	TCAL8_HUMAN	12870
FU000399	Q8IZH2	MARV_VP35		1	sp|Q8IZH2|XRN1_HUMAN	1706	XRN1_HUMAN	187660
FU000399	Q8IZL8	MARV_VP35		4	sp|Q8IZL8|PELP1_HUMAN	1130	PELP1_HUMAN	124300
FU000399	Q8IZQ5	MARV_VP35		4	sp|Q8IZQ5|SELH_HUMAN	122	SELH_HUMAN	13420
FU000399	Q8N1G4	MARV_VP35		3	sp|Q8N1G4|LRC47_HUMAN	583	LRC47_HUMAN	64130
FU000399	Q8N5F7	MARV_VP35		9	sp|Q8N5F7|NKAP_HUMAN	415	NKAP_HUMAN	45650
FU000399	Q8N684	MARV_VP35		1	sp|Q8N684|CPSF7_HUMAN	471	CPSF7_HUMAN	51810
FU000399	Q8N6N3	MARV_VP35		2	sp|Q8N6N3|CA052_HUMAN	182	CA052_HUMAN	20020
FU000399	Q8N6N6	MARV_VP35		1	sp|Q8N6N6|NATD1_HUMAN	113	NATD1_HUMAN	12430
FU000399	Q8N8A6	MARV_VP35		2	sp|Q8N8A6|DDX51_HUMAN	666	DDX51_HUMAN	73260
FU000399	Q8N9Q2	MARV_VP35		21	sp|Q8N9Q2|SR1IP_HUMAN	155	SR1IP_HUMAN	17050
FU000399	Q8NAV1	MARV_VP35		3	sp|Q8NAV1|PR38A_HUMAN	312	PR38A_HUMAN	34320
FU000399	Q8NBS9	MARV_VP35		11	sp|Q8NBS9|TXND5_HUMAN	432	TXND5_HUMAN	47520
FU000399	Q8NC51	MARV_VP35		7	sp|Q8NC51|PAIRB_HUMAN	408	PAIRB_HUMAN	44880
FU000399	Q8ND56	MARV_VP35		2	sp|Q8ND56|LS14A_HUMAN	463	LS14A_HUMAN	50930
FU000399	Q8NE71	MARV_VP35		5	sp|Q8NE71|ABCF1_HUMAN	845	ABCF1_HUMAN	92950
FU000399	Q8NEZ5	MARV_VP35		3	sp|Q8NEZ5|FBX22_HUMAN	403	FBX22_HUMAN	44330
